Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Main Category
Barona,45.4388451,9.1546701,Piazza Miani,45.437693457406304,9.154032277159496,Plaza,outdoor
Barona,45.4388451,9.1546701,Il Bosco Del Respiro,45.44825204240497,9.167167150805048,Park,outdoor
Barona,45.4388451,9.1546701,Lombardia Uno - Sant'Ambrogio,45.43182113958823,9.156674303108755,Athletics & Sports,outdoor
Barona,45.4388451,9.1546701,Parco Rosso,45.448713657256,9.167715311050415,Park,outdoor
Barona,45.4388451,9.1546701,4Sub PADI Five Star Instructor Development Dive Resort,45.44709537477042,9.151997566223145,Athletics & Sports,outdoor
Barona,45.4388451,9.1546701,Ponte Ferrovia,45.4479694395567,9.157136376874888,River,outdoor
Barona,45.4388451,9.1546701,A. S. Barona,45.43356404740723,9.16563108261451,Soccer Field,outdoor
Barona,45.4388451,9.1546701,Giardini di Via Tolstoi,45.44858802391125,9.151873276559233,Playground,outdoor
Barona,45.4388451,9.1546701,Giardino Anna Del Bo Boffino,45.44883107692718,9.152142952601352,Garden,outdoor
Barona,45.4388451,9.1546701,Parchetto,45.44535463740912,9.166144475731333,Dog Run,outdoor
Barona,45.4388451,9.1546701,Parco di via Savona,45.44764798944883,9.145506655162347,Park,outdoor
Barona,45.4388451,9.1546701,Piazza Enrico Berlinguer,45.449861341530635,9.151169888942675,Plaza,outdoor
Barona,45.4388451,9.1546701,Centro Sportivo Parenzo,45.44272954394614,9.138951301574707,Gym / Fitness Center,outdoor
Barona,45.4388451,9.1546701,Svincolo di Piazza Maggi,45.437429450286174,9.171497915553008,Park,outdoor
Barona,45.4388451,9.1546701,Parco Giochi - Don Rodrigo,45.434253788605716,9.170464535758352,Playground,outdoor
Barona,45.4388451,9.1546701,Parchetto Via Tortona,45.45128370594971,9.155496968003623,Park,outdoor
Barona,45.4388451,9.1546701,Parco Segantini,45.44610662504228,9.169892440863233,Park,outdoor
Barona,45.4388451,9.1546701,Palestra Fitness World,45.4390409063293,9.17382001876831,Gym,outdoor
Barona,45.4388451,9.1546701,Gogol & Company,45.449817186748334,9.150924765208298,Bookstore,shop
Barona,45.4388451,9.1546701,Lucky Music,45.44607750246138,9.16218230337111,Music Store,shop
Barona,45.4388451,9.1546701,Il Libraccio,45.44529381130554,9.167391660928743,Bookstore,shop
Barona,45.4388451,9.1546701,Lidl,45.4454315427162,9.160543112351546,Supermarket,shop
Barona,45.4388451,9.1546701,Lidl,45.44216579262362,9.15564156256025,Supermarket,shop
Barona,45.4388451,9.1546701,Carrefour Express,45.442767,9.147733,Convenience Store,shop
Barona,45.4388451,9.1546701,Radical,45.4376295513826,9.152861056978443,Board Shop,shop
Barona,45.4388451,9.1546701,Farmacia Barona,45.43847314951118,9.155420170523026,Pharmacy,shop
Barona,45.4388451,9.1546701,Hobby Garden dei Navigli,45.44673896472199,9.159502607331817,Flower Shop,shop
Barona,45.4388451,9.1546701,RIELLO R.C.L. RISCALDAMENTO E CONDIZIONAMENTO DI ROBERTO CAVALLARO,45.43750929999999,9.1526908,Construction & Landscaping,shop
Barona,45.4388451,9.1546701,Emmanuele Ettore Vercillo,45.4418667,9.153121300000066,Business Service,shop
Barona,45.4388451,9.1546701,Farmacia Comunale,45.44209088106866,9.154415320490221,Pharmacy,shop
Barona,45.4388451,9.1546701,Esselunga,45.44447306197748,9.162963072310498,Supermarket,shop
Barona,45.4388451,9.1546701,Qura Centro Benessere,45.44061605622236,9.147718300207142,Massage Studio,shop
Barona,45.4388451,9.1546701,Showroom Nike Milano,45.44456950213145,9.150498189141958,Clothing Store,shop
Barona,45.4388451,9.1546701,Lidl,45.444970321048054,9.155501667163263,Supermarket,shop
Barona,45.4388451,9.1546701,RIELLO FUTURA TERMICA DI PETA SERGIO,45.44508,9.15871,Construction & Landscaping,shop
Barona,45.4388451,9.1546701,H-art,45.4404319650212,9.164463901302664,IT Services,shop
Barona,45.4388451,9.1546701,adidas Originals Showroom,45.44426571903453,9.148187943888868,Sporting Goods Shop,shop
Barona,45.4388451,9.1546701,Esselunga,45.437418,9.164546,Supermarket,shop
Barona,45.4388451,9.1546701,Carrefour Market,45.436879219210105,9.157609184754405,Supermarket,shop
Barona,45.4388451,9.1546701,Verde Pisello,45.447215499964486,9.154490839240875,Sporting Goods Shop,shop
Barona,45.4388451,9.1546701,Mail Boxes Etc. - Centro MBE 0050,45.43787686527,9.166578859058063,Shipping Store,shop
Barona,45.4388451,9.1546701,NaturaSì,45.4442229784561,9.166271218735083,Health Food Store,shop
Barona,45.4388451,9.1546701,lakhal,45.42880932090618,9.157168865203857,Arts & Crafts Store,shop
Barona,45.4388451,9.1546701,Vaporeum,45.4488354684249,9.161696880771363,Convenience Store,shop
Barona,45.4388451,9.1546701,Elettronica Service,45.448147787791086,9.145545639176847,Electronics Store,shop
Barona,45.4388451,9.1546701,Lidl,45.44779322675969,9.141915245706281,Supermarket,shop
Barona,45.4388451,9.1546701,Vanni S.r.l.,45.4375363642814,9.171266413309882,Paper / Office Supplies Store,shop
Barona,45.4388451,9.1546701,Isaia Showroom,45.45046469200075,9.159226985694223,Men's Store,shop
Barona,45.4388451,9.1546701,Farmacia Tolstoi,45.45128188107605,9.150689566120604,Pharmacy,shop
Barona,45.4388451,9.1546701,Simply Market,45.449205464950076,9.143921294789234,Supermarket,shop
Barona,45.4388451,9.1546701,Bottega Altromercato,45.4487,9.1428,Shop & Service,shop
Barona,45.4388451,9.1546701,Girasole,45.4514878347572,9.150745532141652,Grocery Store,shop
Barona,45.4388451,9.1546701,Pam Local,45.45172,9.1524315,Supermarket,shop
Barona,45.4388451,9.1546701,Samsung Assistenza Tecnica,45.44824737151322,9.145910092821651,Electronics Store,shop
Barona,45.4388451,9.1546701,Carrefour Market,45.43226522940012,9.169871807098389,Supermarket,shop
Barona,45.4388451,9.1546701,Hotel nhow Milano,45.4503935198708,9.16072884536679,Hotel,transport
Barona,45.4388451,9.1546701,Hotel Residence Zumbini 6,45.441492448586736,9.158004768774124,Bed & Breakfast,transport
Barona,45.4388451,9.1546701,Hotel La Spezia,45.441116011229695,9.172754614820741,Hotel,transport
Barona,45.4388451,9.1546701,Fermata ATM Ripa di Porta Ticinese / Via Lombardini [2] [74],45.44899214769901,9.163627624511719,Tram Station,transport
Barona,45.4388451,9.1546701,Fermata ATM Via Giambellino / Via Tolstoi [14] [161],45.451379730124245,9.150829667904873,Tram Station,transport
Barona,45.4388451,9.1546701,Fermata ATM Via Lodovico Il Moro / Via Guintellino [2],45.44488991970458,9.14310336112976,Tram Station,transport
Barona,45.4388451,9.1546701,Fermata 47 via Biella via Binda,45.44019842443715,9.155041584112674,Bus Stop,transport
Barona,45.4388451,9.1546701,"Fermata 95,74 Via S.Rita - Via Bari",45.439718211223166,9.151611851621476,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata ATM Ripa di Porta Ticinese / Via Lombardi [2] [74] [164],45.449443750900016,9.164067506790161,Tram Station,transport
Barona,45.4388451,9.1546701,Fermata ATM Via Giambellino / Via Vignoli [14],45.450489951091264,9.148231744766235,Tram Station,transport
Barona,45.4388451,9.1546701,Fermata ATM Piazza Napoli [14],45.452318873154574,9.15385365486145,Tram Station,transport
Barona,45.4388451,9.1546701,Fermata 47 - via e. Ponti,45.44229897525197,9.154594479606663,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata Dell'autobus 74,45.442373237534525,9.154561519866506,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata 95 Piazza Ohm,45.44213162482549,9.148605161642722,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata 71 76 95,45.43737915165742,9.162697328515472,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata 74 Via Watt - Piazza Ohm,45.44297665541712,9.148432788857054,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata ATM Via Brunelleschi [14],45.448939460423354,9.143446683883667,Tram Station,transport
Barona,45.4388451,9.1546701,Plus Welcome Milano,45.43679,9.164153,Hotel,transport
Barona,45.4388451,9.1546701,Idea Hotel Watttredici Milano,45.443999408771035,9.152839976078528,Hotel,transport
Barona,45.4388451,9.1546701,Fermata ATM Viale Cassala [47] [74] [90] [91] [325] [351],45.444724318915696,9.163627624511719,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata Tram 2 - Lodovico il Moro / Pestalozzi,45.44753257209662,9.15530438742232,Tram Station,transport
Barona,45.4388451,9.1546701,Ca' Bianca Hotel Corte Del Naviglio,45.443557309617276,9.13717010031095,Hotel,transport
Barona,45.4388451,9.1546701,Fermata ATM Ponte delle Milizie [2] [90] [351],45.44827710190261,9.15833830833435,Bus Stop,transport
Barona,45.4388451,9.1546701,Metro Famagosta (M2),45.437145099627124,9.16856215853388,Metro Station,transport
Barona,45.4388451,9.1546701,Metro Romolo (M2),45.44354136510783,9.16761330529287,Metro Station,transport
Barona,45.4388451,9.1546701,Fermata Navetta Centro Leoni,45.442519,9.16828092,Bus Stop,transport
Barona,45.4388451,9.1546701,ATM Point Romolo,45.44417482190621,9.167146682739258,Tourist Information Center,transport
Barona,45.4388451,9.1546701,Stazione Bus Interurbani Milano Famagosta [z501] [z509] [z510] [z515] [z516],45.43646624493308,9.168884754180908,Bus Station,transport
Barona,45.4388451,9.1546701,Fermata ATM Famagosta M2 [46] [59] [74] [95] [98],45.43692998630005,9.169053811835703,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata 91 Romolo,45.44409540532154,9.167594617134885,Bus Stop,transport
Barona,45.4388451,9.1546701,Fermata ATM Piazzale delle Milizie / Viale Troya [90] [91],45.45006093609391,9.155741930007935,Bus Stop,transport
Barona,45.4388451,9.1546701,Capolinea Tram 2 ATM,45.44403561594706,9.1396868715232,Tram Station,transport
Barona,45.4388451,9.1546701,Fermata tram 14 via curio dentato,45.449011074997685,9.143322419315457,Tram Station,transport
Barona,45.4388451,9.1546701,nhow Milano Hotel Swimming Pool,45.45125227079634,9.160237791846946,Hotel Pool,transport
Barona,45.4388451,9.1546701,Bus linea 91,45.44401426670411,9.171794688739741,Bus Station,transport
Barona,45.4388451,9.1546701,91 Piazza Napoli,45.452176213854564,9.154380835174363,Bus Stop,transport
Barona,45.4388451,9.1546701,Maison Du Voyage,45.45227083117978,9.153399907148508,Travel & Transport,transport
Barona,45.4388451,9.1546701,Hotel dei Fiori,45.43679139777514,9.171550631975315,Hotel,transport
Barona,45.4388451,9.1546701,Stazione Milano Romolo,45.44342092596054,9.16767329282643,Train Station,transport
Bicocca,45.5149166,9.2111381,Premiata Trattoria Arlati dal 1936,45.516197,9.207754,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,Dino Cafè,45.51524632401764,9.211264993555474,Café,food
Bicocca,45.5149166,9.2111381,La Pìda Se' Parsòt,45.51422356690062,9.212266053593702,Piadineria,food
Bicocca,45.5149166,9.2111381,Osteria Delle Erbe,45.51452214262113,9.211418201620553,Restaurant,food
Bicocca,45.5149166,9.2111381,Osteria del Madrigale,45.517414,9.210529,Trattoria/Osteria,food
Bicocca,45.5149166,9.2111381,Fuorimano OTBP,45.50840870739863,9.207612021519108,Gastropub,food
Bicocca,45.5149166,9.2111381,Panta Rei,45.51423677449566,9.212257430478546,Café,food
Bicocca,45.5149166,9.2111381,Nisida,45.50763646960122,9.203685607583088,Pizza Place,food
Bicocca,45.5149166,9.2111381,San Glicerio 1 di Gianni Arcieri,45.51823375186667,9.208574574414877,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,Pizzeria La Collina,45.51397074490994,9.208388328552246,Pizza Place,food
Bicocca,45.5149166,9.2111381,Ristorante San Glicerio 2,45.51647136717922,9.20602373334828,Restaurant,food
Bicocca,45.5149166,9.2111381,Trattoria San Filippo Neri,45.5119462774194,9.224514353678167,Trattoria/Osteria,food
Bicocca,45.5149166,9.2111381,Ristorante Arcieri,45.518324,9.207765,Seafood Restaurant,food
Bicocca,45.5149166,9.2111381,"Sciura Maria, panzerotti pugliesi",45.51549361512836,9.225528586185272,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,Peppe Pizza,45.520269105744525,9.222296655486382,Pizza Place,food
Bicocca,45.5149166,9.2111381,Sotto Sopra,45.51549429515775,9.21206711661335,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,La Piadineria (Bicocca),45.521626,9.215821,Piadineria,food
Bicocca,45.5149166,9.2111381,Pizzeria da Pino,45.50952644861569,9.202677747434477,Pizza Place,food
Bicocca,45.5149166,9.2111381,Prato Centenaro,45.508644352115915,9.200240508167912,Pizza Place,food
Bicocca,45.5149166,9.2111381,Pizza a Pezzi,45.515122139226,9.205800939762915,Pizza Place,food
Bicocca,45.5149166,9.2111381,Tizio & Caio,45.5090115501721,9.222100710512747,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,Gli Artigiani Della Pizza,45.507077801889,9.203834403379611,Pizza Place,food
Bicocca,45.5149166,9.2111381,Ristorante La Bicocca,45.51570460323425,9.208542193592946,Sardinian Restaurant,food
Bicocca,45.5149166,9.2111381,Mani In Pasta,45.51596,9.226125,Pizza Place,food
Bicocca,45.5149166,9.2111381,Acquacheta,45.50892902884274,9.223123277010739,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,Focacceria Ligure,45.51572717738987,9.211762672737516,Sandwich Place,food
Bicocca,45.5149166,9.2111381,Istanbul Kebab Bicocca,45.51558943043601,9.21194041864814,Kebab Restaurant,food
Bicocca,45.5149166,9.2111381,PANetto,45.52327062943338,9.207346802411527,Bakery,food
Bicocca,45.5149166,9.2111381,Mykonos,45.50347340077304,9.220752506460055,Greek Restaurant,food
Bicocca,45.5149166,9.2111381,Spontini,45.5223564725812,9.214749295232307,Pizza Place,food
Bicocca,45.5149166,9.2111381,Pizzeria S.Basilio,45.50861773204,9.208317204645352,Pizza Place,food
Bicocca,45.5149166,9.2111381,Sushi 187,45.516211515750555,9.208964093346383,Sushi Restaurant,food
Bicocca,45.5149166,9.2111381,Ristorante Mamma Lina,45.515732805167524,9.226040054659775,Puglia Restaurant,food
Bicocca,45.5149166,9.2111381,100 Montaditos,45.522431684211085,9.214766438457055,Sandwich Place,food
Bicocca,45.5149166,9.2111381,Dopolavoro Bicocca,45.52095570246724,9.2192096663781,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,New Friday,45.50441916764958,9.222234048948959,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,Bar Caffetteria Vins,45.518990003729705,9.226533522714089,Breakfast Spot,food
Bicocca,45.5149166,9.2111381,Vineria San Giovanni,45.51585881297458,9.225590244726435,Restaurant,food
Bicocca,45.5149166,9.2111381,Kukkuma Cafè,45.522112508878564,9.215402131220543,Café,food
Bicocca,45.5149166,9.2111381,Mr.Moussa,45.51735952243485,9.22600598246831,Bakery,food
Bicocca,45.5149166,9.2111381,Great American Grill,45.51620019157198,9.227530156711929,Restaurant,food
Bicocca,45.5149166,9.2111381,Kasei Ristorante Giapponese,45.50867176270204,9.202068743239694,Japanese Restaurant,food
Bicocca,45.5149166,9.2111381,Ristorante Mediterraneo,45.52198577109187,9.215403894289475,Diner,food
Bicocca,45.5149166,9.2111381,Caffè Cinquecento,45.51492143976193,9.213065905297984,Café,food
Bicocca,45.5149166,9.2111381,Pan Cafè,45.51542938815535,9.21137361709233,Café,food
Bicocca,45.5149166,9.2111381,Wiener Haus,45.52213615724119,9.215472925568122,German Restaurant,food
Bicocca,45.5149166,9.2111381,Hinode Sushi,45.518293332428215,9.208368257596401,Sushi Restaurant,food
Bicocca,45.5149166,9.2111381,Steak'n Shake,45.52229723987614,9.21503396097973,Steakhouse,food
Bicocca,45.5149166,9.2111381,Pescato e Mangiato,45.511166608333056,9.214966351117058,Seafood Restaurant,food
Bicocca,45.5149166,9.2111381,Enikma,45.51492153065723,9.212078947957604,Café,food
Bicocca,45.5149166,9.2111381,Sen Sushi,45.52209749813473,9.215415483304119,Japanese Restaurant,food
Bicocca,45.5149166,9.2111381,Bar Tabacchi Tempi Moderni,45.51430593629348,9.207976085671442,Café,food
Bicocca,45.5149166,9.2111381,Il Gatto e la Volpe,45.51548,9.19245,Pizza Place,food
Bicocca,45.5149166,9.2111381,La Basilicata,45.50165714248112,9.210140977821828,Pizza Place,food
Bicocca,45.5149166,9.2111381,Steak House Milano,45.50505199906943,9.1996584661705,Restaurant,food
Bicocca,45.5149166,9.2111381,Ristorante tony,45.5196896098968,9.226746647261725,Pizza Place,food
Bicocca,45.5149166,9.2111381,Sakura Bico Sushi,45.51530525573804,9.212027885517498,Sushi Restaurant,food
Bicocca,45.5149166,9.2111381,Jolly Due,45.50866717063725,9.1965716272226,Pizza Place,food
Bicocca,45.5149166,9.2111381,Villa Gualdina,45.523012628945715,9.223601090210892,Pizza Place,food
Bicocca,45.5149166,9.2111381,B-Art,45.51140980370564,9.209206785905925,Food,food
Bicocca,45.5149166,9.2111381,Roadhouse Grill,45.52173355844358,9.215264806381303,Steakhouse,food
Bicocca,45.5149166,9.2111381,La Scalea Pizzeria,45.504956854937454,9.223109018118905,Pizza Place,food
Bicocca,45.5149166,9.2111381,Koshi Koba,45.509624,9.198166,Korean Restaurant,food
Bicocca,45.5149166,9.2111381,Old Wild West,45.52209021487146,9.215420500465699,Steakhouse,food
Bicocca,45.5149166,9.2111381,Toast To Coast,45.523679,9.219165,Sandwich Place,food
Bicocca,45.5149166,9.2111381,Il Papiro,45.510461869146994,9.222067632293067,Pizza Place,food
Bicocca,45.5149166,9.2111381,Pizza D'ok,45.51042889045714,9.218627375038428,Pizza Place,food
Bicocca,45.5149166,9.2111381,La Caffetteria,45.51022279753563,9.222044824719854,Breakfast Spot,food
Bicocca,45.5149166,9.2111381,Bar Livraghi,45.51624015445339,9.224042628943698,Café,food
Bicocca,45.5149166,9.2111381,Artis,45.51877794602698,9.198858880979932,Cafeteria,food
Bicocca,45.5149166,9.2111381,Pan per Focaccia Caffè,45.512331780814186,9.224395751953125,Bakery,food
Bicocca,45.5149166,9.2111381,Zabadak Bar,45.518113051473094,9.22500729560852,Café,food
Bicocca,45.5149166,9.2111381,Cosmai Caffè,45.5165281728056,9.225645329427895,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,Viale Monza 237,45.5094790286377,9.22378551166729,Pizza Place,food
Bicocca,45.5149166,9.2111381,Kohshkoba,45.509733865046954,9.198177999260158,Asian Restaurant,food
Bicocca,45.5149166,9.2111381,Pixi Bar,45.517376120689605,9.225655755584599,Food Truck,food
Bicocca,45.5149166,9.2111381,Pizzeria Villa,45.5167358813034,9.226038922471966,Diner,food
Bicocca,45.5149166,9.2111381,Trattoria Pizzeria Santa Maria,45.51231982999745,9.226070347564958,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,Trattoria La Madonnina,45.512140064005976,9.226436913013458,Diner,food
Bicocca,45.5149166,9.2111381,Ristorante Stella (ex 281),45.51422885525449,9.22516383073839,Japanese Restaurant,food
Bicocca,45.5149166,9.2111381,Bar Snoopy,45.52039081425012,9.225640296936035,Breakfast Spot,food
Bicocca,45.5149166,9.2111381,I Love Cafe,45.51224366880042,9.227179679420196,Café,food
Bicocca,45.5149166,9.2111381,Pizzeria Ristorante Il Faro,45.508423058763704,9.197493819047533,Restaurant,food
Bicocca,45.5149166,9.2111381,La Cantinetta,45.51959022497119,9.226616621017456,Café,food
Bicocca,45.5149166,9.2111381,Rosticceria Cinese,45.519858605810605,9.22683401923674,Chinese Restaurant,food
Bicocca,45.5149166,9.2111381,Nuova Positano,45.505970078362076,9.222760289650966,Pizza Place,food
Bicocca,45.5149166,9.2111381,Zàgara,45.50615,9.223353,Restaurant,food
Bicocca,45.5149166,9.2111381,Bar Tabacchi Linea Rossa,45.51649536362218,9.228856216444717,Café,food
Bicocca,45.5149166,9.2111381,Ama Sushi,45.505378,9.222689,Sushi Restaurant,food
Bicocca,45.5149166,9.2111381,Bontà Sushi,45.5169888520151,9.225977538809083,Japanese Restaurant,food
Bicocca,45.5149166,9.2111381,Burger Bun,45.506463,9.196756,Burger Joint,food
Bicocca,45.5149166,9.2111381,Bar Avana,45.505754857946016,9.197559179623086,Café,food
Bicocca,45.5149166,9.2111381,Trattoria Ambrosiana,45.51595989815207,9.19227002258535,Italian Restaurant,food
Bicocca,45.5149166,9.2111381,La Tellina Ristorante Pizzeria Senza Glutine Milano,45.51864,9.1929,Pizza Place,food
Bicocca,45.5149166,9.2111381,Taste Boutique,45.506771,9.196066,Restaurant,food
Bicocca,45.5149166,9.2111381,Teatro degli Arcimboldi,45.51507253800618,9.213402806989384,Theater,arts
Bicocca,45.5149166,9.2111381,Pirelli Hangar Bicocca,45.520988361342766,9.219256699208465,Art Gallery,arts
Bicocca,45.5149166,9.2111381,MIC - Museo Interattivo del Cinema,45.51347025372806,9.203987290458846,Museum,arts
Bicocca,45.5149166,9.2111381,Teatro Officina,45.5066,9.222091,Theater,arts
Bicocca,45.5149166,9.2111381,Fondazione Cineteca Italiana,45.513400365236485,9.204051972548791,Art Museum,arts
Bicocca,45.5149166,9.2111381,Centro Sperimentale di Cinematografia,45.513396,9.204106,Movie Theater,arts
Bicocca,45.5149166,9.2111381,Teatro Frigia 5,45.51501,9.221912,Theater,arts
Bicocca,45.5149166,9.2111381,Blues House,45.521018811286986,9.223961888497474,Music Venue,arts
Bicocca,45.5149166,9.2111381,UCI Cinema - Milano Bicocca,45.52207850153898,9.21572488595395,Multiplex,arts
Bicocca,45.5149166,9.2111381,Sala 4,45.5218904907786,9.215476992392269,Multiplex,arts
Bicocca,45.5149166,9.2111381,Sala 3,45.52201307178495,9.215483319057615,Multiplex,arts
Bicocca,45.5149166,9.2111381,Sala 2,45.52203396961695,9.215643896291681,Multiplex,arts
Bicocca,45.5149166,9.2111381,Sala 5,45.52254116507274,9.215862456344666,Multiplex,arts
Bicocca,45.5149166,9.2111381,Teatro Villa,45.52016559120757,9.223375794200214,Theater,arts
Bicocca,45.5149166,9.2111381,Milano City Ballet,45.523235561311,9.220097752019843,Dance Studio,arts
Bicocca,45.5149166,9.2111381,Virgin Active,45.52164732900875,9.215059742966766,Gym,outdoor
Bicocca,45.5149166,9.2111381,Piazzetta Difesa delle Donne,45.516625,9.212922,Plaza,outdoor
Bicocca,45.5149166,9.2111381,Collina dei Ciliegi,45.511157,9.2074,Park,outdoor
Bicocca,45.5149166,9.2111381,Total Natural Training,45.50914171019159,9.194221189294637,Gym,outdoor
Bicocca,45.5149166,9.2111381,Palestra McFIT,45.5047239,9.1992649,Gym,outdoor
Bicocca,45.5149166,9.2111381,Piazza della Trivulziana,45.514968,9.212119,Plaza,outdoor
Bicocca,45.5149166,9.2111381,Piscina Suzzani,45.5195,9.206179,Gym Pool,outdoor
Bicocca,45.5149166,9.2111381,Piazza Della Scienza,45.51370168404439,9.211910193169398,Plaza,outdoor
Bicocca,45.5149166,9.2111381,Piazza dei Daini,45.51587301858498,9.211570577452038,Plaza,outdoor
Bicocca,45.5149166,9.2111381,Pro Patria Tennis Club,45.518709201463295,9.20963423955235,Tennis Court,outdoor
Bicocca,45.5149166,9.2111381,Milano Sport Piscina De Marchi,45.50949087396777,9.204616935718668,Gym / Fitness Center,outdoor
Bicocca,45.5149166,9.2111381,Piscina Scarioni,45.50979333546573,9.19458080347533,Pool,outdoor
Bicocca,45.5149166,9.2111381,Palestra Gimnika,45.512089,9.220455,Gym,outdoor
Bicocca,45.5149166,9.2111381,Piazza Greco,45.50209186991297,9.211148290427358,Plaza,outdoor
Bicocca,45.5149166,9.2111381,Manga Climbing,45.51625399457851,9.222750783817736,Climbing Gym,outdoor
Bicocca,45.5149166,9.2111381,Area Cani Bicocca,45.50789789379112,9.204236945346853,Dog Run,outdoor
Bicocca,45.5149166,9.2111381,Pro Patria - Bicocca Stadium (Bicocca Stadium (ex Pro Patria)),45.51894294053786,9.209694221408474,Sports Club,outdoor
Bicocca,45.5149166,9.2111381,Parco Pubblico Gaetano Pini,45.508583,9.222562,Park,outdoor
Bicocca,45.5149166,9.2111381,Parco Pini,45.508073,9.222067,Park,outdoor
Bicocca,45.5149166,9.2111381,Easy Fit,45.52522593000368,9.2158939602994,Gym,outdoor
Bicocca,45.5149166,9.2111381,Piazzale Martesana,45.5089282617816,9.224053260338508,Plaza,outdoor
Bicocca,45.5149166,9.2111381,Via Don Luigi Guanella,45.51130508372366,9.22601091225618,Plaza,outdoor
Bicocca,45.5149166,9.2111381,Playground di pallacanestro,45.526207,9.202586,Basketball Court,outdoor
Bicocca,45.5149166,9.2111381,Palestra Leonidas,45.50828635580012,9.226751098156033,Martial Arts Dojo,outdoor
Bicocca,45.5149166,9.2111381,Piazza Giorgio Kaisserlian,45.50646565980179,9.196736455651768,Plaza,outdoor
Bicocca,45.5149166,9.2111381,Giardini Ca' Granda,45.5061157726288,9.199452268725485,Playground,outdoor
Bicocca,45.5149166,9.2111381,Parco Villa Finzi,45.5042564843447,9.219629767167792,Park,outdoor
Bicocca,45.5149166,9.2111381,Maxi Zoo,45.506928014695355,9.223152459129903,Pet Store,shop
Bicocca,45.5149166,9.2111381,Supermercato Carrefour Market,45.514812,9.212531,Supermarket,shop
Bicocca,45.5149166,9.2111381,Lidl,45.514755,9.225465,Supermarket,shop
Bicocca,45.5149166,9.2111381,Bicocca Village,45.52208280635412,9.21565144247411,Shopping Mall,shop
Bicocca,45.5149166,9.2111381,Mercato Piazza Martesana,45.50897546929271,9.224768743494241,Food & Drink Shop,shop
Bicocca,45.5149166,9.2111381,Digicopy,45.515236803668685,9.208281910503178,Paper / Office Supplies Store,shop
Bicocca,45.5149166,9.2111381,Esselunga,45.5183481966197,9.204044302625007,Supermarket,shop
Bicocca,45.5149166,9.2111381,Carrefour Market,45.51141463607421,9.203799885830522,Supermarket,shop
Bicocca,45.5149166,9.2111381,Art Line,45.51098774135235,9.203052515319246,Arts & Crafts Store,shop
Bicocca,45.5149166,9.2111381,Black Sun Bicocca,45.52194233578875,9.215167708215933,Health & Beauty Service,shop
Bicocca,45.5149166,9.2111381,Coop,45.52226490520905,9.214748102620893,Supermarket,shop
Bicocca,45.5149166,9.2111381,GameStop,45.52210260646686,9.215377304370149,Video Game Store,shop
Bicocca,45.5149166,9.2111381,OVS,45.522459252258415,9.214870027185155,Clothing Store,shop
Bicocca,45.5149166,9.2111381,Conad,45.515192096899604,9.22512240278034,Supermarket,shop
Bicocca,45.5149166,9.2111381,Mercato Villa San Giovanni,45.51823953926476,9.225182012666291,Market,shop
Bicocca,45.5149166,9.2111381,Came Materassi,45.50921,9.22365,Furniture / Home Store,shop
Bicocca,45.5149166,9.2111381,Simoni Arreda Milano,45.51618264949169,9.226201846158192,Furniture / Home Store,shop
Bicocca,45.5149166,9.2111381,Camera Service Canon,45.5051841,9.2019606,Other Repair Shop,shop
Bicocca,45.5149166,9.2111381,In's Mercato S.p.A.,45.51700710136713,9.227895171923683,Food & Drink Shop,shop
Bicocca,45.5149166,9.2111381,Supermercato Dico,45.52667598890356,9.205035003271915,Supermarket,shop
Bicocca,45.5149166,9.2111381,CONAD CITY,45.504369,9.2229564,Supermarket,shop
Bicocca,45.5149166,9.2111381,Solea Mosaici & Calligrafia,45.50363996257211,9.22152042388916,Arts & Crafts Store,shop
Bicocca,45.5149166,9.2111381,Simply Market,45.51231399797286,9.224310436438179,Supermarket,shop
Bicocca,45.5149166,9.2111381,BB Hotels Residenza Arcimboldi,45.508578328456736,9.204991823679721,Bed & Breakfast,transport
Bicocca,45.5149166,9.2111381,Hilton Garden Inn,45.51619708551796,9.227500977145114,Hotel,transport
Bicocca,45.5149166,9.2111381,Starhotels Tourist,45.52671711107507,9.212484439529586,Hotel,transport
Bicocca,45.5149166,9.2111381,Fermata ATM Arcimboldi Ateneo Nuovo [7],45.51597051718248,9.213849306106567,Tram Station,transport
